raceId,driverId,lap,position,time,milliseconds,constructor,constructorId,year,race,driverRef,lap_time
66,32,33,13,1:32.328,92328.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:32.328000
66,32,34,13,1:30.913,90913.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:30.913000
66,32,35,12,1:30.779,90779.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:30.779000
66,32,36,12,1:31.053,91053.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:31.053000
66,32,37,12,1:30.900,90900.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:30.900000
66,32,38,12,1:31.494,91494.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:31.494000
66,32,39,11,1:30.856,90856.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:30.856000
66,32,40,10,1:30.534,90534.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:30.534000
66,32,41,10,1:30.109,90109.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:30.109000
66,32,42,10,1:31.212,91212.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:31.212000
66,32,43,10,1:30.425,90425.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:30.425000
66,32,44,12,1:49.772,109772.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:49.772000
66,32,45,12,1:31.160,91160.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:31.160000
66,32,46,12,1:30.833,90833.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:30.833000
66,32,47,12,1:31.062,91062.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:31.062000
66,32,48,12,1:32.256,92256.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:32.256000
66,32,49,12,1:31.166,91166.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:31.166000
66,32,50,12,1:31.022,91022.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:31.022000
66,32,51,12,1:31.017,91017.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:31.017000
66,32,52,12,1:30.727,90727.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:30.727000
66,32,53,12,1:30.358,90358.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:30.358000
66,32,54,12,1:30.362,90362.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:30.362000
66,32,55,11,1:30.466,90466.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:30.466000
66,32,56,11,1:32.676,92676.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:32.676000
66,32,57,11,1:33.026,93026.0,Red Bull,9,2006,Turkish GP 2006,klien,0 days 00:01:33.026000
66,2,1,18,2:04.745,124745.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:02:04.745000
66,2,2,19,2:08.227,128227.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:02:08.227000
66,2,3,19,1:33.247,93247.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:33.247000
66,2,4,19,1:33.462,93462.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:33.462000
66,2,5,19,1:33.663,93663.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:33.663000
66,2,6,19,1:33.622,93622.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:33.622000
66,2,7,19,1:33.574,93574.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:33.574000
66,2,8,19,1:35.910,95910.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:35.910000
66,2,9,19,1:33.454,93454.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:33.454000
66,2,10,19,1:34.302,94302.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:34.302000
66,2,11,19,1:34.872,94872.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:34.872000
66,2,12,19,1:33.086,93086.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:33.086000
66,2,13,18,1:36.822,96822.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:36.822000
66,2,14,18,2:00.748,120748.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:02:00.748000
66,2,15,18,2:30.747,108710.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:48.710000
66,2,16,18,1:36.672,96672.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:36.672000
66,2,17,18,1:38.163,98163.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:38.163000
66,2,18,18,1:32.268,92268.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.268000
66,2,19,18,1:32.835,92835.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.835000
66,2,20,18,1:34.651,94651.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:34.651000
66,2,21,18,1:31.777,91777.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:31.777000
66,2,22,18,1:32.045,92045.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.045000
66,2,23,18,1:31.210,91210.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:31.210000
66,2,24,17,1:31.716,91716.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:31.716000
66,2,25,17,1:34.018,94018.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:34.018000
66,2,26,16,1:51.452,111452.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:51.452000
66,2,27,16,1:30.962,90962.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:30.962000
66,2,28,16,1:31.739,91739.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:31.739000
66,2,29,16,1:33.344,93344.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:33.344000
66,2,30,16,1:32.643,92643.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.643000
66,2,31,16,1:33.642,93642.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:33.642000
66,2,32,16,1:33.680,93680.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:33.680000
66,2,33,16,1:32.098,92098.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.098000
66,2,34,16,1:32.671,92671.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.671000
66,2,35,16,1:31.515,91515.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:31.515000
66,2,36,16,1:32.648,92648.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.648000
66,2,37,16,1:31.389,91389.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:31.389000
66,2,38,16,1:33.045,93045.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:33.045000
66,2,39,16,1:30.414,90414.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:30.414000
66,2,40,16,1:30.700,90700.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:30.700000
66,2,41,16,1:31.508,91508.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:31.508000
66,2,42,16,2:00.064,120064.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:02:00.064000
66,2,43,16,1:31.266,91266.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:31.266000
66,2,44,16,1:31.844,91844.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:31.844000
66,2,45,16,1:32.566,92566.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.566000
66,2,46,16,1:32.782,92782.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.782000
66,2,47,15,1:32.684,92684.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.684000
66,2,48,15,1:35.648,95648.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:35.648000
66,2,49,15,1:32.493,92493.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.493000
66,2,50,15,1:32.060,92060.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.060000
66,2,51,15,1:31.583,91583.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:31.583000
66,2,52,15,1:32.703,92703.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:32.703000
66,2,53,15,1:30.939,90939.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:30.939000
66,2,54,15,1:30.657,90657.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:30.657000
66,2,55,15,1:30.416,90416.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:30.416000
66,2,56,14,1:30.335,90335.0,BMW Sauber,2,2006,Turkish GP 2006,heidfeld,0 days 00:01:30.335000
66,9,1,8,1:39.313,99313.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:39.313000
66,9,2,7,1:32.632,92632.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.632000
66,9,3,7,1:31.994,91994.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.994000
66,9,4,6,1:32.312,92312.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.312000
66,9,5,6,1:31.791,91791.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.791000
66,9,6,6,1:32.347,92347.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.347000
66,9,7,6,1:32.014,92014.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.014000
66,9,8,6,1:32.307,92307.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.307000
66,9,9,6,1:33.116,93116.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:33.116000
66,9,10,6,1:31.514,91514.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.514000
66,9,11,6,1:31.413,91413.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.413000
66,9,12,6,1:31.185,91185.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.185000
66,9,13,6,1:30.898,90898.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:30.898000
66,9,14,6,1:37.198,97198.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:37.198000
66,9,15,12,2:00.819,120819.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:02:00.819000
66,9,16,12,2:27.043,147043.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:02:27.043000
66,9,17,12,1:32.412,92412.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.412000
66,9,18,12,1:32.816,92816.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.816000
66,9,19,11,1:32.530,92530.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.530000
66,9,20,12,1:32.743,92743.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.743000
66,9,21,12,1:32.370,92370.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.370000
66,9,22,12,1:31.873,91873.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.873000
66,9,23,13,1:32.485,92485.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.485000
66,9,24,13,1:31.330,91330.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.330000
66,9,25,13,1:31.402,91402.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.402000
66,9,26,10,1:30.660,90660.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:30.660000
66,9,27,9,1:30.377,90377.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:30.377000
66,9,28,8,1:30.182,90182.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:30.182000
66,9,29,8,1:29.834,89834.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:29.834000
66,9,30,8,1:29.998,89998.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:29.998000
66,9,31,6,1:30.039,90039.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:30.039000
66,9,32,6,1:30.224,90224.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:30.224000
66,9,33,5,1:29.989,89989.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:29.989000
66,9,34,5,1:29.723,89723.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:29.723000
66,9,35,14,1:52.082,112082.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:52.082000
66,9,36,14,1:32.653,92653.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.653000
66,9,37,14,1:32.547,92547.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.547000
66,9,38,15,1:33.797,93797.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:33.797000
66,9,39,14,1:33.715,93715.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:33.715000
66,9,40,13,1:36.075,96075.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:36.075000
66,9,41,14,1:32.391,92391.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.391000
66,9,42,14,1:32.726,92726.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.726000
66,9,43,14,1:32.152,92152.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.152000
66,9,44,13,1:31.411,91411.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.411000
66,9,45,13,1:31.890,91890.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.890000
66,9,46,13,1:32.812,92812.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.812000
66,9,47,13,1:31.348,91348.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.348000
66,9,48,13,1:31.392,91392.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.392000
66,9,49,13,1:31.300,91300.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.300000
66,9,50,13,1:30.980,90980.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:30.980000
66,9,51,13,1:31.454,91454.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.454000
66,9,52,13,1:33.019,93019.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:33.019000
66,9,53,13,1:31.520,91520.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.520000
66,9,54,13,1:30.745,90745.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:30.745000
66,9,55,12,1:30.961,90961.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:30.961000
66,9,56,12,1:32.125,92125.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:32.125000
66,9,57,12,1:31.352,91352.0,BMW Sauber,2,2006,Turkish GP 2006,kubica,0 days 00:01:31.352000
66,27,1,15,1:43.899,103899.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:43.899000
66,27,2,15,1:34.982,94982.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:34.982000
66,27,3,15,1:34.091,94091.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:34.091000
66,27,4,14,1:33.118,93118.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:33.118000
66,27,5,14,1:33.626,93626.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:33.626000
66,27,6,14,1:32.956,92956.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:32.956000
66,27,7,14,1:33.337,93337.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:33.337000
66,27,8,14,1:33.523,93523.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:33.523000
66,27,9,14,1:32.724,92724.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:32.724000
66,27,10,14,1:32.651,92651.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:32.651000
66,27,11,14,1:32.251,92251.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:32.251000
66,27,12,14,1:32.043,92043.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:32.043000
66,27,13,13,1:33.018,93018.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:33.018000
66,27,14,13,1:34.312,94312.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:34.312000
66,27,15,15,1:56.395,116395.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:56.395000
66,27,16,15,2:18.110,138110.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:02:18.110000
66,27,17,15,1:32.362,92362.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:32.362000
66,27,18,15,1:32.931,92931.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:32.931000
66,27,19,15,1:32.471,92471.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:32.471000
66,27,20,15,1:32.481,92481.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:32.481000
66,27,21,15,1:32.303,92303.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:32.303000
66,27,22,15,1:31.738,91738.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.738000
66,27,23,15,1:31.584,91584.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.584000
66,27,24,16,1:32.366,92366.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:32.366000
66,27,25,16,1:31.466,91466.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.466000
66,27,26,13,1:31.501,91501.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.501000
66,27,27,12,1:31.124,91124.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.124000
66,27,28,11,1:31.535,91535.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.535000
66,27,29,11,1:31.817,91817.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.817000
66,27,30,11,1:31.341,91341.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.341000
66,27,31,11,1:31.949,91949.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.949000
66,27,32,11,1:31.250,91250.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.250000
66,27,33,10,1:31.038,91038.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.038000
66,27,34,10,1:30.827,90827.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:30.827000
66,27,35,9,1:30.403,90403.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:30.403000
66,27,36,9,1:31.073,91073.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.073000
66,27,37,9,1:30.530,90530.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:30.530000
66,27,38,9,1:30.991,90991.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:30.991000
66,27,39,15,2:03.088,123088.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:02:03.088000
66,27,40,15,1:31.741,91741.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.741000
66,27,41,15,1:34.104,94104.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:34.104000
66,27,42,15,1:31.939,91939.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.939000
66,27,43,15,1:31.941,91941.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.941000
66,27,44,15,1:31.881,91881.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.881000
66,27,45,15,1:33.802,93802.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:33.802000
66,27,46,15,1:31.561,91561.0,MF1,13,2006,Turkish GP 2006,albers,0 days 00:01:31.561000
66,24,1,7,1:39.058,99058.0,Toro Rosso,5,2006,Turkish GP 2006,liuzzi,0 days 00:01:39.058000
66,24,2,9,1:35.380,95380.0,Toro Rosso,5,2006,Turkish GP 2006,liuzzi,0 days 00:01:35.380000
66,24,3,9,1:33.660,93660.0,Toro Rosso,5,2006,Turkish GP 2006,liuzzi,0 days 00:01:33.660000
66,24,4,9,1:33.643,93643.0,Toro Rosso,5,2006,Turkish GP 2006,liuzzi,0 days 00:01:33.643000
66,24,5,10,1:34.279,94279.0,Toro Rosso,5,2006,Turkish GP 2006,liuzzi,0 days 00:01:34.279000
66,24,6,11,1:34.876,94876.0,Toro Rosso,5,2006,Turkish GP 2006,liuzzi,0 days 00:01:34.876000
66,24,7,12,1:34.069,94069.0,Toro Rosso,5,2006,Turkish GP 2006,liuzzi,0 days 00:01:34.069000
66,24,8,13,1:33.691,93691.0,Toro Rosso,5,2006,Turkish GP 2006,liuzzi,0 days 00:01:33.691000
66,24,9,13,1:33.065,93065.0,Toro Rosso,5,2006,Turkish GP 2006,liuzzi,0 days 00:01:33.065000
66,24,10,13,1:32.594,92594.0,Toro Rosso,5,2006,Turkish GP 2006,liuzzi,0 days 00:01:32.594000
66,24,11,13,1:32.326,92326.0,Toro Rosso,5,2006,Turkish GP 2006,liuzzi,0 days 00:01:32.326000
66,24,12,13,1:32.148,92148.0,Toro Rosso,5,2006,Turkish GP 2006,liuzzi,0 days 00:01:32.148000
66,26,1,19,2:06.036,126036.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:02:06.036000
66,26,2,18,2:04.910,124910.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:02:04.910000
66,26,3,18,1:32.943,92943.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:32.943000
66,26,4,18,1:32.845,92845.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:32.845000
66,26,5,18,1:32.670,92670.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:32.670000
66,26,6,18,1:32.643,92643.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:32.643000
66,26,7,18,1:32.138,92138.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:32.138000
66,26,8,18,1:32.123,92123.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:32.123000
66,26,9,18,1:31.998,91998.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:31.998000
66,26,10,18,1:33.322,93322.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:33.322000
66,26,11,18,1:33.386,93386.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:33.386000
66,26,12,18,1:31.799,91799.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:31.799000
66,26,13,17,1:34.173,94173.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:34.173000
66,26,14,17,1:36.809,96809.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:36.809000
66,26,15,17,1:34.009,94009.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:34.009000
66,26,16,17,1:51.782,111782.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:51.782000
66,26,17,17,1:32.556,92556.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:32.556000
66,26,18,16,1:32.319,92319.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:32.319000
66,26,19,16,1:32.229,92229.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:32.229000
66,26,20,16,1:31.585,91585.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:31.585000
66,26,21,16,1:31.983,91983.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:31.983000
66,26,22,16,1:31.531,91531.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:31.531000
66,26,23,16,1:31.675,91675.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:31.675000
66,26,24,15,1:31.217,91217.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:31.217000
66,26,25,15,1:31.188,91188.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:31.188000
66,26,26,12,1:31.176,91176.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:31.176000
66,26,27,11,1:30.219,90219.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.219000
66,26,28,15,1:50.396,110396.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:50.396000
66,26,29,15,1:30.666,90666.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.666000
66,26,30,15,1:30.208,90208.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.208000
66,26,31,15,1:30.503,90503.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.503000
66,26,32,15,1:30.848,90848.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.848000
66,26,33,15,1:30.503,90503.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.503000
66,26,34,15,1:30.407,90407.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.407000
66,26,35,15,1:30.486,90486.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.486000
66,26,36,15,1:30.573,90573.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.573000
66,26,37,15,1:30.982,90982.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.982000
66,26,38,14,1:32.378,92378.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:32.378000
66,26,39,13,1:30.624,90624.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.624000
66,26,40,12,1:30.208,90208.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.208000
66,26,41,12,1:30.194,90194.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.194000
66,26,42,12,1:30.718,90718.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:30.718000
66,26,43,12,1:29.933,89933.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:29.933000
66,26,44,14,1:51.695,111695.0,Toro Rosso,5,2006,Turkish GP 2006,speed,0 days 00:01:51.695000
